utterance_type,utterance_text,파일번호,emotion
1,당신이 그 사람을 아예 모른다고 할 수는 없으니까. 어쩌면 현실에서 알고 지낸 사람들보다 더 잘 알 수도 있고. 그런 친근감이 서로 나왔나 보다.,52,pleasure
0,"그러게, 친구도 나와 똑같은 생각을 했더라고. 이럴 줄 알았음 조금 더 일찍 만날 걸 그랬다면서 한참을 놀다 왔네.",52,pleasure
1,당신이 친구를 만나고 돌아와서 이렇게 마음이 개운해 보이는 건 나도 처음 봐. 앞으로도 좋은 시간을 보냈으면 좋겠다.,52,pleasure
0,이렇게 한번 만났으니까 다음엔 더 쉽게 볼 수 있겠지. 이상하게 고향 친구처럼 편안한 매력이 있는 사람이었어.,52,pleasure
1,상대방도 그렇게 느끼지 않았을까 싶네. 사실 온라인에서도 느껴지는 사람의 성품은 있는 거잖아. 당신도 친구를 안도시키고 믿을 수 있게 만들었기 때문에 이런 좋은 만남도 생기지 않았나 싶어.,52,pleasure
0,당신이 그렇게 말해주니 기분이 좋다. 안 그래도 친구도 게임 하면서 이렇게 얌전한 양반은 처음 봤다고 자주 칭찬을 해줬었어.,52,pleasure
1,"그거 봐, 내 예상이 틀리지 않았네. 역시 좋은 사람은 좋은 사람을 알아보게 돼.",52,pleasure
0,당신한테 말하고 있으니까 이 일이 정말 특별한 일이라는 게 새삼 와닿는다. 앞으로도 잘 지낼 수 있다면 소원이 없겠어.,52,pleasure
1,이런 인연이 오히려 더 귀하고 오래 가는 거 알지? 앞으로도 좋은 마음 공유하며 사이좋게 지내.,52,pleasure
0,응원해 줘서 고맙네. 이렇게 당신과도 기쁨을 공유하고 나니까 힘이 난다. 얼른 기운 내서 집에 돌아갈게.,52,pleasure
0,"여보, 좋은 소식이 있어요. 우리 딸이 수학 영재반에 합격했다고 해요. 바라고 바라던 일이라 정말 기뻐요.",53,pleasure
1,그게 정말이에요? 딸이 수학을 잘하는 줄은 알았지만 그정도로 잘 하는 줄은 몰랐어요. 저도 정말 기뻐요. ,53,pleasure
0,수학에 늘 흥미를 보여서 우리가 관심 갖곤 했잖아요. 흥미가 좋은 결과로까지 이어지니 마음이 벅찬 거 있죠.,53,pleasure
1,우리 딸이 주변에 부러움을 많이 받겠어요. 그간의 노력이 빛을 발하는 모습을 보니 저도 뿌듯하네요.,53,pleasure
0,제가 많이 한 것도 없는데 혼자 척척 해내는 걸 볼 때마다 정말 기특해요. 어떨 때는 우리 아이가 천재가 아닌가 싶다니까요.,53,pleasure
1,자식이 성과를 내는 것만큼 좋은 일이 또 없죠. 자기가 그동안 옆에서 보살핀 보람이 이렇게 돌아오네요. 아이가 엄마 덕을 많이 보았어요.,53,pleasure
0,"제게 과분할 만큼 대견한 아이죠. 열정과 실행력이 있는 아이라, 장래에 무엇이 될지 기대가 돼요. 저는 아이가 무엇을 한다고 하든 옆에서 끝까지 도울 거예요.",53,pleasure
1,저도 같은 부모지만 가끔은 실행력과 주도력을 믿고 의지하는 게 어려워요. 하지만 당신은 그걸 늘 해내니 얼마나 대단해보이는지 몰라요. 부부사이지만 제가 그 점을 무척 존경하고 있어요.,53,pleasure
0,"그렇게 말해주니 부끄럽지만 기쁘기도 하네요. 저는 무엇보다 제 아이가 자유롭게 제 삶을 살아가길 바라요. 그게 아이의 행복이라면, 그게 곧 저의 기쁨이니까요.",53,pleasure
1,당신의 교육 방법이 우리 아이를 더 높은 곳으로 이끈 것일 거예요. 이 모든 것이 묵묵히 노력한 당신 덕이라 생각해요.,53,pleasure
0,좋은 성과를 얻은 건 딸인데 칭찬은 제가 받으니 쑥스러워요. 당신은 언제나 저를 으쓱하게 만들어줘요. ,53,pleasure
1,자신에게 충분히 자부심을 가졌으면 좋겠어요. 당신은 그만한 가치가 있는 사람이니까요.,53,pleasure
0,당신은 언제나 절 대단한 사람으로 만들어줘요. 당신 덕에 저 자신이 무척 뿌듯하게 느껴져요.,53,pleasure
1,당신은 정말 멋진 사람이에요. 딸도 당신의 그런 점을 분명 존경하고 있을 거예요. 당신이 있기에 우리 가족들이 언제나 힘낼 수 있는 거 알죠.,53,pleasure
0,당신의 응원 덕분에 얼마나 기쁘고 자신감이 샘솟는지 몰라요. 얘기 들어줘서 고마워요. 집에서 또 봐요.,53,pleasure
0,"여보, 우리 아들이 본인의 길을 찾아갈 수 있는 멋진 아이로 성장한 게 기쁘네요. 언제나 품 안의 자식이라 우리가 챙겨줘야 할 것만 같았는데, 멋지게 성장한 아들이 믿음직스러워요. 이제는 아이의 선택을 밀어주고 확신을 주는 게 우리의 남겨진 몫 같아서 감회가 새롭네요.",54,pleasure
1,"아이의 학업 문제가 우리를 고민스럽게 만들었었는데, 당신의 문자엔 그 고민이 해소돼 보여요. 좋은 마무리가 되었다고 생각해도 되겠죠? 출근 때문에 오래 이야기를 나누진 못했지만, 무엇이 됐든, 오늘의 결정을 응원해 줄게요.",54,pleasure
0,"어제부터 당신과도 계속 이야기했지만, 아침에 아들과 협의를 끝냈고, 고등학교를 자퇴하겠다는 아들의 선택을 존중하기로 했어요. 처음에 그 이야기를 들었을 땐, 가슴이 철렁했지만 오랜 시간 이야기를 나눠보니 즉흥적인 선택이 아니더라고요. 무엇보다 꿈을 향해 달려가려는 아이의 굳건한 심지가 날 감동하게 하고 흐뭇하게 했어요.",54,pleasure
1,"잘 자란 자식을 보는 부모의 마음은 기쁨으로 가득한 게 당연하죠. 언제나 자식의 앞날을 걱정하는 부모에게, 그런 짐이 덜어졌다는 사실은 정말 감회가 새롭겠어요. 아이의 마음이 그렇게도 확신을 주고 믿음을 준다니, 흐뭇하면서도 마음이 홀가분한 게 당연하죠.",54,pleasure
0,"정석적인 학업도 중요하지만, 꿈을 위해 무엇이 필요한지 생각하는 과정을 깊이 있게 고민한 아들이 대견스러웠어요. 자퇴로 학업을 놓는 것도 아니고, 대학을 일 년 더 빠르게 가겠다는 아이의 계획이 멋졌네요. 학교에서의 특별한 문제가 있던 아이도 아니었기에, 아이의 신념을 응원해 주겠단 결심을 하면서 마음이 가벼워졌네요.",54,pleasure
1,"이제는 우리에게 평화로운 일상이 다시 찾아올 수 있어 나도 무척이나 행복하네요. 그 과정에서 아들과 조금 더 깊은 대화를 나눌 수 있던 시간이 정말 좋았겠어요. 나보다 더 많은 이야기를 나눈 당신이기에, 뜻깊은 대화의 시간이 무척이나 행복해서 안심되었겠네요.",54,pleasure
0,"아이와의 대화 과정에서 우리 아이가 정말 내면적으로 많이 어른스럽다는 사실을 알게 돼 기특하더라고요. 맞벌이를 이유로 살뜰하게 챙겨주지 못한 것 같았는데, 그 누구보다 잘 자란 아이의 모습에 기뻤어요. 이제는 즐거운 마음으로 미소와 함께 아이를 웃는 얼굴로 볼 수 있을 것 같아 행복하네요.",54,pleasure
1,"그런 아쉬움은 뒤로해도 괜찮아요, 내가 보기엔 당신은 정말 최고의 엄마인걸요! 아무리 바쁜 상황에서도 자식의 일이라면 물불 가리지 않고 챙겨주는 모습이 정말 대단했어요. 두려움으로 통제하는 게 아닌 다정한 말투와 따뜻한 행동으로 아이를 훈육하는 게 존경스러웠거든요.",54,pleasure
0,"아직 미성년자임은 분명하지만, 고등학생인 인 아이가 본인의 미래를 어떻게 그려가는지에 대한 부모로서의 응원도 중요하잖아요? 우리에게 말하기까지 얼마나 심사숙고하고 깊게 생각했는지가, 아이의 말에서 느껴져서 오히려 믿음직스러웠어요. 우리를 걱정시키지 않으면서도, 본인의 앞날까지 납득 할 수 있게 이야기하는 아이의 태도에서 행복을 느꼈네요.",54,pleasure
1,자식 덕분에 부모로서 한 층 더 발전해 나가는 것 또한 색다른 기쁨을 선물해 주네요. 잘 자라는 아이를 보는 기쁨은 부모로서 느낄 수 있는 최상의 행복인 게 당연해요. 이제는 걱정보다 응원을 먼저 건넬 수 있는 상황이 너무나 멋져 보여 짜릿할 것 같아요.,54,pleasure
0,"순탄한 길을 두고 다른 길을 개척한다는 게 다소 불편할 수도 있겠지만, 난 아들을 사랑해요. 사랑하는 아이가 어떤 일을 계획할 때는 질책보다, 힘내라는 말을 더 해주고 싶고요. 그렇지 않아도 힘든 길에 내가 부모로서 힘이 될 수만 있다면, 그 자체로 기쁘거든요!",54,pleasure
1,이제는 우리까지 생각해 줄 정도로 장성한 아이의 모습이 큰 감동을 주네요. 걱정거리까지 사라지게 만드는 아이의 속 깊은 태도가 무척이나 기뻤을 것 같아요.,54,pleasure
0,"당신에게 결정된 아이의 일을 빠르게 전달해 주고 싶었어요. 이제는 우리 가족이 서로를 보듬을 때잖아요? 시간은 흐르고, 삶은 다시 우리를 기쁘게 만들어 줄 거란 생각으로 기분 좋은 하루를 시작합시다!",54,pleasure
1,"그럼요, 인생의 새로운 갈림길에 선 우리 아들에게 축복이 있기를 바라는 마음뿐이에요. 퇴근 후에 새 앞날을 위한 마음으로 케이크를 사 갈게요! 멋진 우리 아들의 미래에 응원을 보태고 싶거든요.",54,pleasure
0,"여보, 오늘 오랜만에 고등학교 동창에게서 한번 만나자는 연락을 받았어. 사느라 바빠 잊고 지냈는데 먼저 연락해주니 얼마나 반갑던지. 그 연락을 받고 일이 손에 잡히지 않을 만큼 흥분되네.",55,pleasure
1,반가운 친구와 연락이 되었다니 당신 마음에 설렘이 가득하겠네요. 생각지도 못한 만남에 설레고 기대되는 마음에 행복할 거예요. 저도 그런 경험이 있어서 추억에 사로잡히는 마음이 이해돼요.,55,pleasure
0,"친구는 같은 반은 아니었지만, 학교 내 밴드부에서 만난 친구여서 추억이 많아. 그때 나는 보컬이었고 친구는 전자기타를 맡았었지. 2학년 때 교내 축제를 준비하며 싸우기도 많이 했는데 결국 절친이 되었어.",55,pleasure
1,친구에 대한 훈훈한 마음이 느껴져 제 입가에도 미소가 지어지네요. 애틋하고 소중한 기억이 떠오르니 얼마나 몽글몽글 따스한 기분이 들까요. 당신 오랜만에 붕 뜬 마음인 걸 보니 제 기분이 다 좋아요.,55,pleasure
0,결국 친구나 나나 음악과는 관련 없는 일을 하고 있지만 그때는 음악이 전부인 줄 알았지. 수업 끝나면 모여서 연주할 곡 정하고 연습하다가 수위 아저씨 말에 파해서 누구 집으로 가고. 그러고 시끄럽다고 부모님께 핀잔 듣고도 밤새 연습했어.,55,pleasure
1,메시지를 읽는데 자유롭고 재미있는 어린 친구들이 그려져 흐뭇해지는걸요. 즐거운 추억 속에서 행복해하는 당신이 느껴지고요. 어서 만나서 회포를 풀 생각에 꿈속을 거닐듯 행복할 거예요.,55,pleasure
0,"얼른 만나고 싶어서 기대돼. 그렇게 불태워 연습해서 완벽한 멋진 공연으로 마쳤어야 하는데 중간에 앰프가 문제를 일으켜 맥이 끊겼지. 무사히 공연은 끝이 났지만, 그날 너무 서러워서 안고 엉엉 울던 기억이 나.",55,pleasure
1,지금의 당신을 보면 지치지 않는 열정이 존경스러웠는데 그때부터 뭐든 열심히 하는 멋진 사람이었군요. 안 봐도 얼마나 속상했을지 마음을 알 것 같아서 제 마음이 다 아픈걸요. 그래도 그 시간을 함께한 친구와 감정을 나눌 수 있어 얼마나 다행이었을까요.,55,pleasure
0,진한 우정을 나눈 친구여서 잊지 못하고 있었는데 사는 게 바빠 연락할 생각도 못 했어. 그래도 친구가 나를 수소문해 연락을 주었으니 얼마나 감사한 일인지. 지금이라도 만날 수 있다는 생각에 마음이 뜨거워져.,55,pleasure
1,만나야 할 사람은 언제고 만난다고 하던데. 친구를 생각하는 지극한 마음이 세월이 지나서 만나고 성숙한 우정을 이어 나갈 원동력이 될 거예요. 두 분이 남은 생에는 서로 없어서는 안 될 소중한 마음으로 함께 하실 거라 믿어요.,55,pleasure
0,당신의 메시지를 읽으니 마음에 따스한 편안함이 가득 차는 게 느껴져. 오랜 시간 떨어져 지낸 시간이 무색하게 앞으로 둘도 없는 친구로 우정을 이어가야지. 이번 주에 보기로 했으니까 그동안 묻어둔 이야기를 잔뜩 나누어야지.,55,pleasure
1,친구를 귀하게 여기는 당신의 마음에 저도 깊은 감동을 하였어요. 며칠 뒤에 볼 생각에 얼마나 마음이 두근두근 설레고 기쁠까요. 두 분이 오붓하게 애틋한 마음을 담뿍 나누길 바라요.,55,pleasure
0,당신이 예쁘게 표현하니 마음 한가득 훈훈함이 밀려오네. 친구와 진한 회포를 풀고 나면 가을이 가기 전에 당신에게도 인사시켜 줄게. 얼마나 멋진 친구인지 내가 자랑하고 싶으니까 말이야.,55,pleasure
1,소중한 친구를 저에게 소개시켜주는 마음이 따사롭게 느껴져요. 당신의 마음 안에 상큼한 추억으로 가득 찬 오늘의 마음이 계속 이어졌으면 좋겠네요. 궁금한 게 많으니 이따 일 끝나고 집에서 더 많은 이야기를 듣고 싶어요.,55,pleasure
0,"여보, 오늘 잘 보냈어? 난 오늘 정말 신나는 일이 있었어.",56,pleasure
1,당신도 별일 없었지? 무슨 일인데 그렇게 기분이 좋아?,56,pleasure
0,"최근에 SNS를 시작했는데, 그 덕분에 무려 30년 만에 소꿉친구를 다시 만나게 됐어. 너무 기뻐서 어쩔 줄 모르겠어.",56,pleasure
1,"와, 오랜전 친구를 그렇게 만나다니, 정말 반가웠을 것 같아. 당신이 SNS를 시작한 것도 정말 잘한 것 같아.",56,pleasure
0,"어린 시절 추억을 떠올릴 때마다 보고 싶었던 그리운 친구이거든. 이렇게 중년이 되어 다시 만난다고 생각하니, 정말 가슴이 설레.",56,pleasure
1,"나도 나이가 드니 예전 친구들이 가끔 생각나기도 해. 늘 마음뿐이었는데, 이렇게 당신이 옛 친구를 만나는 걸 보니 마치 내 일처럼 기쁘네.",56,pleasure
0,알고 보니 그 친구도 두어 시간 정도 거리에 살고 있더라고. 다음 주에 만날 생각을 하니 정말 신나고 기대돼.,56,pleasure
1,"오랜만에 만나면 정말 반가울 것 같아. 잠시 어색하겠지만, 어린 시절을 떠올리며 금방 친해질 수 있을 거야.",56,pleasure
0,옛 친구를 만나는 게 이렇게 설레는 일인 줄 몰랐어. 오랜만에 만나서 이런저런 이야기 나누며 회포를 풀고 싶어.,56,pleasure
1,"당신은 성격도 밝고 늘 긍정적이어서 친구가 정말 많잖아. 그건 당신이 항상 주변 사람들을 따뜻하게 배려해 주기 때문일 거라고 생각해. 오랜 시간이 지나서 만나는 친구인 만큼, 앞으로는 더욱 특별한 친구가 되기를 바랄게.",56,pleasure
